browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,medical_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000071,523,23:20,comcastbusiness.net',San Jose,2020-02-19,4,87,1,1,10,Organic,facebook.com,UC browser,laptop,samsung,error: Field 'devicedevicecategory' not found,deposits,6,408-736-6268,gold,female,1,70293.79,unmarried,bike,yes,rented,no,doctor,344,99,42,24,9,1,Wang Sam Mo,59,employed,permanent,standard,4/15/2019,68972,45380,26477,60447,24843,21577,86156,89505,78769,57188,53875,98284,8,10,10,9,1,5,6,3,3,9,4,9,22993,leisure,others,7662703,52,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,3457153.0,2.5,146.0,1218575.0,,,,,,,,531431,5595448.0,4.5,3285522.0,5.5,34146.0,90.0,10/25/2019,tvs,Gulgowski Inc,Argayash,7148.0,308568.0,32.0,9/9/2019,yamaha,Keebler-Mills,Kokhanava,2739.0,10739.0,61.0,11/27/2019,tata,Homenick Group,Baihua,2089.0,,,,,,,,,,873849.0,70.0,1/5/2020,339473.0,IT,,,,,,,,,,,,,,,,,,,,,,,1/5/2020,729522.0,4.0,6/17/2019,357550.0,73.0,2/13/2020,643373.0,23.0,8/3/2019,489552.0,42.0,domestic,86106.0,Dental Coverage,2.0,,4123901.0,9.0,2.0,1.0,3738468.0,Accident Coverage,753090.0,Building Damage Coverage,4.0,Building Damage Coverage,5711419.0,7.0,Apartment,2982878.0,,,,,,,,,,,,,,,,,,Personal Accident cover,81385.0,Critical illness cover,7.0,type1,9240107.0,2.0,4.0,1.0,8113138.0
1000308,483,18:19,comcast.net',Shiren,2020-01-09,5,13,0,1,9,Social,google.com,edge,tablet,samsung,error: Field 'devicedevicecategory' not found,credit_card,6,827-718-5663,gold,male,2,73892.38,married,bike,yes,rented,yes,pilot,308,34,52,71,13,0,Vavuniya,57,employed,permanent,standard,3/28/2019,78337,93241,92598,34164,42640,53165,66058,66423,77729,40372,60402,26619,7,8,5,6,10,1,8,9,2,8,4,8,20541,food,hobby,5947652,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,4242921.0,0.5,68.0,1752676.0,,,,,,,,347194,3621070.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,572154.0,32.0,6/13/2019,85.0,423883.0,55.0,11/8/2019,5177.0,travel,,,,,,,,,,,,,,391877.0,60.0,7/21/2019,5712.0,,,,,,,,,,,,,,7/27/2019,104147.0,75.0,5/22/2019,593100.0,39.0,4/30/2019,921596.0,18.0,,,,,,,,,,,,,,,,,,,,Electronic Equipment Coverage,29241.0,First Aid Expenses Coverage Legal Expense Coverage,3.0,type2,837561.0,11.0,Motorbike,7418705.0,,27153.0,Legal Expense Coverage Living Expense Coverage,5.0,type3,406195.0,7.0,472214.0,Maternity Cover,59986.0,Personal Accident cover,9.0,type3,2021948.0,12.0,2.0,2.0,6078247.0
1000008,360,8:50,verizon.net',Bajomulyo,2020-02-03,3,80,0,1,7,Refferal,facebook.com,brave,laptop,micromax,error: Field 'devicedevicecategory' not found,deposits,8,998-529-2141,silver,male,2,71684.36,married,bike,yes,rented,no,unskilled_labour,520,56,91,40,3,0,Vityazevo,33,business,permanent,standard,6/25/2019,15836,40743,62694,92388,36648,92385,36044,71070,37442,63231,28939,45859,4,7,8,4,2,6,9,9,2,9,7,3,23255,leisure,hobby,437127,46,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,153552.0,1.0,41.0,93489.0,4686041.0,2.0,24.0,1836818.0,,,,1696699,,,4140339.0,4.5,929338.0,17.0,4/19/2019,suzuki,"Bergnaum, Kulas and Prohaska",Altanbulag,5846.0,,,,,,,,,,,,,,,,,,,,,,,,312397.0,88.0,10/12/2019,374453.0,trade,364348.0,87.0,2/15/2020,4278.0,other electronics,"Bins, Koepp and Walsh",OcaÃ±a,samsung,,,,,5/1/2019,300282.0,23.0,travel,hobby,8/27/2019,363144.0,23.0,food,travel,4/19/2019,485856.0,94.0,10/31/2019,496625.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,Permanent Total Disability Coverage,21547.0,First Aid Expenses Coverage Legal Expense Coverage,4.0,type1,183621.0,10.0,Motorbike,1422946.0,,21078.0,Legal Expense Coverage Living Expense Coverage,6.0,type3,217023.0,9.0,288057.0,Maternity Cover,83022.0,Maternity Cover,10.0,type1,5793841.0,5.0,1.0,2.0,4459900.0
1000113,458,15:17,verizon.net',Postřekov,2020-01-13,2,60,1,1,9,Affiliates,google.com,safari,mobile,apple,error: Field 'devicedevicecategory' not found,accounts,1,637-758-9127,gold,female,4,72962.54,married,car,no,rented,yes,farmer,694,59,59,60,4,0,Ribas do Rio Pardo,30,employed,permanent,gold,4/18/2019,73812,86626,48861,43373,64172,61382,96310,21464,43350,11044,22296,69900,9,5,9,9,5,2,7,4,6,9,1,5,25653,others,food,3363379,39,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,645702,,,9916469.0,2.0,,,,,,,,,,,,,,,12874.0,73.0,10/23/2019,honda,Stiedemann-Turner,Wujiayao,7028.0,,,,,925958.0,24.0,7/28/2019,9336.0,electronics,987956.0,97.0,8/8/2019,416349.0,travel,648112.0,19.0,9/4/2019,5136.0,mobile,"Jakubowski, Hane and Cormier",MarÃ­a la Baja,samsung,,,,,,,,,,2/19/2020,353406.0,3.0,travel,leisure,1/2/2020,143510.0,91.0,10/2/2019,794195.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,Third Party Liability Coverage,99462.0,Strike Coverage,4.0,type3,452312.0,4.0,Motorbike,7324037.0,Accidental Death Coverage,68699.0,Accidental Death Coverage,8.0,type4,286194.0,4.0,318788.0,,,,,,,,,,
1000007,153,23:51,verizon.net',Novoaleksandrovsk,2020-02-15,2,30,0,0,6,Organic,facebook.com,safari,mobile,lenovo,error: Field 'devicedevicecategory' not found,deposits,3,251-198-4266,gold,female,3,36581.18,married,bike,yes,rented,yes,farmer,666,31,22,22,15,0,Gardēz,53,employed,temporary,gold,3/25/2019,24746,11491,54951,66147,44562,25430,14356,20649,70961,64974,24727,67625,6,10,6,8,4,9,5,5,3,9,5,10,27767,hobby,leisure,4753933,59,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,1904652.0,1.0,79.0,1228607,,,6772906.0,5.5,,,,,,,,,,,,,,,18276.0,49.0,9/18/2019,honda,"Hirthe, Keebler and Eichmann",LÄ«vÄni,5460.0,116997.0,17.0,12/28/2019,49.0,,,,,,,,,,,934066.0,78.0,2/16/2020,8962.0,laptops,"Hermiston, Rosenbaum and Nienow",Yuyapichis,apple,,,,,7/26/2019,756613.0,34.0,tech,tech,6/14/2019,88165.0,53.0,leisure,tech,10/20/2019,535116.0,93.0,,,,5/17/2019,138981.0,71.0,1/3/2020,250532.0,96.0,,,,,,,,,,,Accident Coverage,321484.0,Building Damage Coverage,1.0,Alternative Accommodation Coverage,5370900.0,5.0,Villa,1394257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000286,383,22:35,verizon.net',Marne-la-Vallée,2020-02-23,1,68,1,1,9,Direct,facebook.com,brave,tablet,samsung,error: Field 'devicedevicecategory' not found,credit_card,4,451-550-1370,silver,female,5,89132.29,married,bike,yes,own,yes,pilot,597,27,21,37,13,0,Antiguo Cuscatlán,46,employed,permanent,standard,4/16/2019,15630,61955,45632,46115,41663,43335,25084,41413,13374,44875,14739,49264,7,6,7,5,10,8,9,5,4,10,10,5,25072,tech,food,6236596,63,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,5976971.0,1.5,11.0,897069.0,,,,,8685964.0,0.5,47.0,1924013,9526551.0,3.5,,,,,,,,,,944099.0,90.0,12/6/2019,suzuki,"Jacobi, Conroy and Kuhn",Aglalana,6456.0,,,,,,,,626139.0,14.0,9/26/2019,85.0,969793.0,34.0,9/8/2019,7454.0,hospital,904127.0,29.0,5/25/2019,277252.0,food,910079.0,77.0,6/3/2019,8652.0,other electronics,"Lemke, Collier and Morissette",Salavat,samsung,,,,,,,,,,,,,,,3/12/2020,741016.0,87.0,,,,,,,4/16/2019,723363.0,78.0,domestic,88787.0,,3.0,Piste Closure Coverage,4086052.0,1.0,3.0,1.0,1525645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Maternity Cover,22455.0,Critical illness cover,6.0,type1,8572177.0,3.0,2.0,2.0,4217741.0
1000070,235,6:48,comcast.net',Vayk’,2020-01-01,4,44,1,0,5,Organic,google.com,UC browser,laptop,lenovo,error: Field 'devicedevicecategory' not found,accounts,6,512-969-1574,silver,female,0,34130.72,married,car,yes,own,yes,teacher,641,85,53,33,15,1,Domartang,37,business,permanent,gold,4/26/2019,92836,62205,87146,73979,22575,99821,63942,26694,16372,28090,75395,38725,9,8,4,7,2,8,9,5,3,2,3,3,23671,food,others,8395423,67,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,6495587.0,4.0,64.0,23450.0,,,,,,,,1075966,,,,,961493.0,65.0,4/10/2019,tvs,"Olson, Brown and Bosco",Santa Rita,7243.0,407982.0,31.0,5/6/2019,suzuki,Sauer-Kreiger,Rybarzowice,3158.0,,,,,,,,570545.0,97.0,2/12/2020,73.0,15673.0,25.0,3/2/2020,5600.0,travel,,,,,,774749.0,94.0,9/19/2019,6550.0,laptops,Stamm-Beahan,Sishiba,huwaei,271112.0,91.0,2/21/2020,8453.0,11/29/2019,714240.0,38.0,leisure,tech,,,,,,8/22/2019,333262.0,50.0,4/26/2019,910734.0,34.0,1/20/2020,324871.0,67.0,3/29/2019,362361.0,51.0,international,96553.0,Legal Expense Coverage,3.0,Rental Car Damage Coverage,3499766.0,10.0,3.0,2.0,1257598.0,Legal Expense Coverage Living Away Coverage,201363.0,Domestic help Coverage,5.0,Tenant Liability Coverage,6632768.0,6.0,Villa,3621410.0,Accident Coverage,91496.0,Accidental Death Coverage Child Seat Replacement Coverage,3.0,type5,565758.0,1.0,Car,9529239.0,Medical Coverage,62439.0,Lost Passport Coverage,7.0,type3,329694.0,1.0,23767.0,,,,,,,,,,
1000305,121,19:58,hinet.net',Pyshchug,2020-02-12,1,68,0,1,6,Organic,google.com,edge,tablet,samsung,error: Field 'devicedevicecategory' not found,deposits,8,136-288-6725,silver,male,3,92232.2,married,car,yes,rented,yes,farmer,671,85,91,30,13,0,Sumberngerjat,46,employed,temporary,standard,6/30/2019,43951,60785,10537,85515,68806,39386,81706,89713,13044,23897,90613,60967,5,2,6,9,1,2,6,9,5,3,4,6,20693,tech,hobby,8253939,68,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,,,,,7253169.0,0.5,125.0,1358626.0,8351523.0,2.0,70.0,1233345,8626695.0,6.0,,,,,,,,,,89069.0,57.0,5/18/2019,duke,Donnelly-Hartmann,Tarikolot,7517.0,,,,,,,,625179.0,50.0,4/10/2019,52.0,748401.0,41.0,4/20/2019,3261.0,travel,338035.0,67.0,1/8/2020,971920.0,IT,,,,,,,,,,,,,12/21/2019,136024.0,9.0,others,others,7/11/2019,890238.0,26.0,food,food,,,,6/5/2019,157146.0,75.0,,,,,,,,,,,,,,,,,Building Damage Coverage,989471.0,Alternative Accommodation Coverage,1.0,Legal Expense Coverage Living Away Coverage,5668553.0,10.0,Villa,3634144.0,Theft Coverage,22805.0,Number Plate Coverage,4.0,type1,347523.0,3.0,Motorbike,5633546.0,,,,,,,,,,,,,,,,,,
1000132,504,8:44,verizon.net',Youzha,2020-03-02,2,4,1,1,6,Social,youtube.com,chromium,mobile,apple,error: Field 'devicedevicecategory' not found,deposits,3,238-169-1613,silver,female,2,59202.55,married,car,yes,own,yes,pilot,361,35,47,99,12,1,Anávra,33,business,permanent,gold,6/22/2019,88433,84148,35871,44316,67584,95356,18380,89878,84263,74058,54810,39182,7,1,1,3,7,8,10,4,9,4,5,4,20191,tech,hospital,5353411,57,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,6610844.0,4.5,169.0,698891.0,,,,,,,,935884,,,,,238322.0,11.0,8/26/2019,tvs,Schoen-Bednar,Esperanza,2071.0,210642.0,36.0,9/25/2019,yamaha,"Hessel, Ondricka and Keebler",Pedreira,1350.0,,,,,,,,,,,,20354.0,68.0,12/22/2019,6334.0,electronics,,,,,,327787.0,10.0,7/7/2019,8096.0,laptops,"Schuster, Graham and O'Conner",Nova PetrÃ³polis,samsung,205446.0,97.0,10/9/2019,9143.0,,,,,,2/17/2020,804905.0,3.0,tech,food,1/22/2020,763548.0,32.0,8/7/2019,840378.0,96.0,1/20/2020,408656.0,60.0,3/1/2020,288256.0,65.0,international,66604.0,Delayed Lost Baggage Coverage,1.0,Delayed Flight Cancellation Coverage,3176777.0,7.0,2.0,1.0,2086701.0,,,,,,,,,,,,,,,,,,,Accidental Death Coverage,84590.0,Legal Expense Coverage Living Expense Coverage,9.0,type5,52695.0,5.0,192828.0,,,,,,,,,,
1000140,171,5:28,hinet.net',Intibucá,2020-02-16,1,1,0,1,7,Organic,youtube.com,firefox,laptop,samsung,error: Field 'devicedevicecategory' not found,deposits,2,321-492-5542,gold,female,3,80934.32,married,car,no,rented,no,teacher,454,34,87,27,5,0,Karak,54,business,permanent,standard,4/5/2019,72017,39193,31845,58393,75725,50479,97730,56189,94615,10285,65828,22517,4,8,3,10,2,5,6,9,7,10,6,7,25912,food,hobby,1096072,31,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,,,,,780079.0,1.5,156.0,1289446.0,,,,1115596,9176551.0,4.0,9726332.0,1.5,467836.0,51.0,11/8/2019,tvs,Hermiston-Kassulke,Si Bun Rueang,6142.0,,,,,,,,36519.0,98.0,4/29/2019,hyundai,Halvorson-Schaden,Sopron,7924.0,238140.0,74.0,2/18/2020,54.0,,,,,,,,,,,758448.0,69.0,2/6/2020,9641.0,laptops,"Murray, Douglas and Yundt",Cajamarca,motorolla,263381.0,84.0,11/18/2019,2739.0,,,,,,7/24/2019,260830.0,91.0,others,leisure,12/13/2019,94753.0,33.0,9/7/2019,11709.0,14.0,7/23/2019,218845.0,63.0,11/9/2019,964606.0,72.0,,,,,,,,,,,Domestic help Coverage,372633.0,Domestic help Coverage,3.0,Basic Deductible Coverage Open Content Coverage,6601154.0,5.0,Apartment,3824540.0,Fire Coverage Limit,78941.0,Permanent Partial Disability Coverage,4.0,type1,639360.0,7.0,Car,9853275.0,,,,,,,,,,,,,,,,,,
1000201,107,1:45,verizon.net',Gaillac,2020-01-12,2,11,1,1,6,Social,facebook.com,edge,mobile,micromax,error: Field 'devicedevicecategory' not found,deposits,6,720-358-1154,gold,male,5,49352.75,married,car,no,own,yes,doctor,666,13,73,80,9,1,Zoushi,48,employed,temporary,standard,5/11/2019,44251,27371,50560,59975,99640,49489,98839,98926,26658,65375,80342,87927,3,1,8,3,2,4,4,3,1,4,2,10,29528,others,leisure,6825561,35,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1284329.0,2.0,149.0,933929.0,2515079.0,1.0,170.0,1639429.0,,,,311405,8183712.0,3.5,1253782.0,2.0,466025.0,80.0,8/16/2019,duke,Bechtelar and Sons,Chishmy,7439.0,94659.0,95.0,5/26/2019,yamaha,Quigley LLC,Sosnovka,1310.0,,,,,,,,,,,,,,,,,272031.0,75.0,8/24/2019,474461.0,IT,761124.0,80.0,3/20/2019,7314.0,mobile,McLaughlin-Weber,Mulawato,redmi,412002.0,89.0,5/4/2019,6861.0,9/19/2019,138467.0,47.0,travel,hobby,,,,,,,,,6/25/2019,812799.0,34.0,4/16/2019,678190.0,1.0,3/22/2019,683638.0,21.0,,,,,,,,,,,Ancillary Deductible Coverage,230118.0,Legal Expense Coverage Living Away Coverage,3.0,Accident Coverage,3988477.0,1.0,Apartment,4416462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000001,507,12:54,comcastbusiness.net',Wucun,2020-01-13,1,64,1,0,10,Refferal,facebook.com,firefox,mobile,apple,error: Field 'devicedevicecategory' not found,insurance,5,300-999-6785,gold,female,5,30237.27,unmarried,car,no,rented,no,farmer,667,35,68,81,10,0,Curahkalak Tengah,50,employed,permanent,gold,3/16/2019,85146,68847,89227,74000,40900,50709,90208,77078,68731,35315,41754,60888,7,7,1,10,3,2,2,10,8,9,9,7,25688,travel,others,6956819,47,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,,,,,,,,,,,,1717699,,,8037892.0,6.0,363314.0,89.0,1/12/2020,duke,"Pfannerstill, Mueller and Gleason",San Marcos,7255.0,388309.0,100.0,5/7/2019,duke,Upton LLC,Tancheng,8107.0,99561.0,76.0,8/5/2019,hyundai,Zulauf-Bode,San Antonio,1250.0,376154.0,28.0,10/10/2019,27.0,337987.0,53.0,5/10/2019,7760.0,hospital,,,,,,,,,,,,,,553550.0,21.0,4/6/2019,3910.0,10/23/2019,963010.0,58.0,food,others,,,,,,,,,,,,,,,10/24/2019,880287.0,96.0,domestic,59035.0,Medical Evacuation Coverage,5.0,,2560882.0,10.0,3.0,1.0,4484774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital cash,113573.0,Personal Accident cover,2.0,type4,530367.0,11.0,2.0,2.0,8671715.0
1000051,568,16:32,cox.net',Bassa,2020-01-11,1,22,1,1,9,Affiliates,google.com,brave,mobile,micromax,error: Field 'devicedevicecategory' not found,accounts,10,583-714-0317,gold,male,1,86406.12,married,bike,yes,rented,no,doctor,731,90,11,13,12,1,Nový Hrozenkov,54,employed,permanent,standard,6/16/2019,90809,70910,91537,48864,56475,52722,77029,23490,81601,71416,45788,81693,8,5,4,8,2,5,9,3,3,4,7,1,20754,others,others,7715630,64,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,8144160.0,3.0,139.0,1366879.0,4435115.0,1.5,192.0,661542.0,,,,1936031,,,887743.0,5.0,917832.0,90.0,1/19/2020,suzuki,Strosin LLC,Solna,1617.0,,,,,,,,23682.0,31.0,6/30/2019,hyundai,Kilback Inc,Gujun,9201.0,272286.0,49.0,10/3/2019,75.0,796741.0,68.0,12/31/2019,8120.0,electronics,,,,,,206256.0,85.0,9/9/2019,2134.0,other electronics,Funk-Lueilwitz,Yanglin,motorolla,,,,,,,,,,,,,,,1/18/2020,722978.0,64.0,11/30/2019,731913.0,3.0,1/20/2020,551842.0,34.0,3/6/2020,442002.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital cash,92085.0,Hospital cash,5.0,type2,8954047.0,4.0,2.0,1.0,8758692.0
1000338,514,11:55,verizon.net',Chicago,2020-02-16,5,19,0,1,9,Organic,facebook.com,opera,mobile,samsung,error: Field 'devicedevicecategory' not found,accounts,5,312-442-1156,silver,female,3,68308.69,unmarried,car,yes,own,no,doctor,833,46,3,29,12,1,Luzino,45,employed,permanent,standard,4/16/2019,47936,88353,82368,93892,68907,80889,11717,19271,57687,86212,51783,86509,10,4,7,10,3,6,3,5,5,7,1,5,24560,hobby,travel,6661678,52,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,8217412.0,5.5,14.0,1962821.0,,,,,7415102.0,2.0,23.0,1215519,1946350.0,4.0,41863.0,4.0,450636.0,41.0,5/21/2019,tvs,Stehr Group,Jetis,2443.0,661802.0,16.0,8/28/2019,suzuki,Mitchell LLC,SÃ£o SebastiÃ£o do CaÃ­,5108.0,89957.0,27.0,11/23/2019,hyundai,"Ledner, Borer and Dibbert",Isfara,5492.0,,,,,638825.0,87.0,1/20/2020,1054.0,travel,,,,,,,,,,,,,,954951.0,52.0,7/9/2019,5235.0,1/21/2020,437369.0,10.0,others,tech,,,,,,8/1/2019,656887.0,26.0,3/6/2020,139454.0,26.0,6/7/2019,844117.0,69.0,,,,domestic,79637.0,Rental Car Damage Coverage,2.0,Permanent Partial Disability Coverage,1566700.0,10.0,1.0,1.0,3437954.0,Legal Expense Coverage Living Away Coverage,457060.0,Tenant Liability Coverage,1.0,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,2804262.0,12.0,Apartment,8574486.0,,,,,,,,,,Legal Expense Coverage Living Expense Coverage,67265.0,Personal Accident Coverage,8.0,type2,453908.0,11.0,199797.0,Maternity Cover,120689.0,Maternity Cover,1.0,type5,4317296.0,6.0,3.0,2.0,323771.0
1000088,34,15:29,verizon.net',Guaporé,2020-02-23,3,68,0,1,9,Direct,youtube.com,brave,mobile,lenovo,error: Field 'devicedevicecategory' not found,insurance,3,738-211-2602,gold,male,1,40042.08,unmarried,car,yes,rented,no,doctor,481,47,91,36,4,1,Valka,37,employed,permanent,gold,6/11/2019,92363,31126,42342,19360,20938,42079,12148,62110,58646,20659,88354,69672,3,5,3,5,1,10,1,10,2,4,1,10,21256,food,hobby,1027366,38,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,,,,,,,,,6772848.0,6.0,76.0,1381578,,,2656657.0,3.5,,,,,,,,567519.0,49.0,4/12/2019,suzuki,Pfannerstill-Hane,Zyuzino,2899.0,,,,,,,,950089.0,63.0,1/21/2020,36.0,,,,,,,,,,,269520.0,34.0,2/9/2020,5531.0,mobile,"Corwin, Deckow and McGlynn",Simpang,samsung,525392.0,28.0,11/14/2019,4324.0,10/21/2019,509383.0,83.0,hobby,leisure,,,,,,6/4/2019,309765.0,9.0,12/20/2019,741777.0,73.0,,,,7/19/2019,994259.0,36.0,domestic,11479.0,Mugging Coverage,2.0,Bail bond Coverage,2118344.0,4.0,2.0,2.0,4701306.0,,,,,,,,,,Electronic Equipment Coverage,13732.0,Permanent Partial Disability Coverage,3.0,type3,348587.0,4.0,Car,5433166.0,Accidental Death Coverage,14988.0,Legal Expense Coverage Living Expense Coverage,8.0,type1,222757.0,4.0,441068.0,Critical illness cover,144366.0,Critical illness cover,4.0,type3,9897372.0,4.0,4.0,2.0,519230.0
